24655,22615,5
24655,36628,6
24655,8626,2
24655,24419,9
24655,18244,4
24655,3903,9
24655,27022,9
24655,15919,1
24655,1174,3
24655,30814,10
24655,37428,9
24655,29886,7
24655,22881,4
24655,34440,6
24655,21973,5
24655,8292,9
24655,13493,4
24655,29889,5
24655,2417,5
24655,4528,3
24655,5412,3
24655,1483,3
24655,26585,8
24655,18701,2
24655,25477,4
24655,36747,5
24655,15806,4
24655,27268,8
24655,4193,2
24655,418,1
24655,13581,5
24655,25967,2
24655,36648,2
24655,1070,7
24655,19222,3
24655,4011,1
24655,17152,6
24655,12929,3
24655,33303,4
24655,1109,5
24655,15407,7
24655,33856,8
24655,36914,6
35,23589,3
35,35773,1
35,15270,3
35,17013,10
35,3922,8
35,25652,3
35,11279,6
35,3153,10
35,18274,7
35,31890,6
35,5300,9
35,8635,8
35,308,8
35,19540,10
35,25218,8
35,15074,1
35,21142,5
35,6506,4
35,29982,8
35,20363,8
35,18638,1
35,31126,2
35,7562,3
35,34766,8
35,33813,4
35,30543,8
35,16599,3
36,35523,3
36,35773,3
36,16282,7
36,37049,9
36,18638,3
36,27363,7
36,11279,6
36,3153,9
36,16119,6
36,26293,10
36,20880,9
36,24953,6
36,8635,5
36,24343,6
36,28814,9
36,23690,5
36,32459,3
36,35616,1
36,20363,3
36,7740,7
36,9051,7
36,34840,2
36,27367,3
6073,11635,8
6073,896,1
6073,32126,3
6073,4382,5
6073,11079,9
6073,8784,9
6073,22104,3
6073,24654,4
6073,27966,5
38,717,7
38,23060,3
38,253,3
38,22452,8
38,1766,1
38,36746,8
38,14701,8
38,25314,4
38,10281,4
38,23783,5
38,8409,6
38,18028,8
38,1524,2
38,9804,1
38,34992,8
38,11439,6
38,34536,6
38,3491,2
38,26644,6
38,9677,6
38,31518,3
38,1396,8
38,32139,8
38,29886,8
38,26196,4
38,11175,10
38,13632,4
38,13189,5
38,32309,10
38,23838,4
38,35008,10
38,5823,8
38,20191,6
38,24921,5
38,29052,1
38,6301,5
38,21943,8
38,3922,6
38,10595,7
38,18403,6
38,18204,5
38,29218,4
38,20773,3
38,36099,5
38,19744,9
38,13638,10
38,10001,9
38,11041,9
38,27867,2
38,25774,2
38,30002,6
38,21358,5
38,3252,4
38,29387,3
38,24541,4
38,8646,10
38,35388,5
38,18725,10
38,37463,9
38,12506,4
38,18876,3
38,22950,8
38,28930,10
38,14483,3
38,5323,6
38,10320,7
38,16958,3
38,30010,9
38,35371,3
38,29421,1
38,16798,5
38,29557,3
38,21957,7
38,32180,10
38,17230,4
38,8416,6
38,31890,2
38,36628,6
38,24347,3
38,12265,10
38,24033,3
38,29961,10
38,13629,3
38,28322,1
38,16127,2
38,22491,8
38,22024,5
38,393,1
38,31756,2
38,11010,5
38,30046,9
38,16321,4
38,6645,5
38,29082,8
38,32821,8
38,15295,4
38,5487,3
38,22642,2
38,20236,2
38,8921,7
38,1264,8
38,17133,10
38,25249,7
38,19459,5
38,814,10
38,22415,7
38,8831,5
38,14131,7
38,34426,9
38,17139,2
38,22292,2
38,5506,10
38,30384,5
38,11271,9
38,23711,9
38,31346,8
38,33988,9
38,12393,8
38,11991,5
38,24965,3
38,8360,5
38,27803,3
38,1003,7
38,34563,10
38,28487,9
38,22899,7
38,20836,2
40,14266,9
40,31917,7
40,31890,2
40,6134,3
40,3712,9
41,15936,2
41,12648,5
41,22395,4
41,30403,6
41,20610,9
41,15278,8
41,2300,4
42,3546,5
42,23589,7
42,34953,3
42,28343,5
42,5143,3
42,31731,7
42,22321,9
42,6843,10
42,11051,8
42,31890,8
42,26410,3
42,33643,7
42,5338,1
42,5629,10
42,22267,5
42,27962,7
42,14558,1
42,31695,9
42,33471,9
42,37193,4
42,37578,7
42,6645,6
42,540,2
42,13263,9
42,30596,1
42,2297,5
42,73,5
42,34447,9
42,36608,1
42,7006,3
42,16350,8
42,14502,3
42,6250,1
42,35523,3
42,18233,4
42,11119,10
42,9349,10
42,10830,8
42,37294,8
42,6185,10
42,27718,8
42,7516,2
42,4210,1
42,3678,1
42,1356,1
42,8172,7
42,14814,3
42,20854,8
42,27370,6
42,8608,2
42,35773,1
42,15684,7
42,7178,2
42,13656,3
42,20436,10
44,8721,8
44,29421,4
45,12703,5
45,30789,9
45,31090,3
24499,9946,9
24499,34654,5
24499,9947,8
24499,25424,10
24499,12731,10
24499,31659,8
24499,18509,10
24499,24257,9
24499,15623,4
24499,9955,1
24499,27751,4
24499,18810,3
24499,18318,1
24499,25434,5
24499,3483,5
24499,9731,8
24499,33410,4
24499,592,8
24499,4292,9
24499,6641,5
24499,13177,3
24499,26639,7
24499,11124,4
24499,25739,5
24499,6854,9
24499,19222,1
24499,26644,2
24499,18100,4
24499,35472,8
24499,36163,6
24499,16496,3
24499,22836,7
24499,25307,9
24499,25454,8
24499,29360,5
24499,20478,1
24499,6005,3
24499,25887,10
24499,28591,1
24499,3789,9
24499,11617,4
24499,33324,2
24499,36621,7
24499,29052,5
24499,4451,10
24499,6301,5
24499,29055,10
24499,4819,5
24499,13439,8
24499,36971,7
24499,25128,10
24499,26979,5
24499,17066,3
24499,23264,2
24499,16797,3
24499,13638,4
24499,13354,6
24499,16959,5
24499,3374,10
24499,12876,3
24499,2804,3
24499,29536,5
24499,33602,6
24499,11927,9
24499,26839,7
24499,2078,10
24499,10154,5
24499,24744,3
24499,14400,8
24499,11010,8
24499,35806,7
24499,35773,8
24499,8177,6
24499,22669,3
24499,31217,6
24499,21787,2
24499,35089,9
24499,34564,8
24499,36659,2
24499,14108,3
24499,7027,5
24499,15066,3
24499,30948,6
24499,25477,9
24499,8753,2
24499,10025,4
24499,2816,7
24499,15940,9
24499,29243,5
24499,25061,3
24499,12003,9
24499,26538,1
24499,2252,8
24499,24939,8
24499,21101,1
24499,6631,8
24499,10487,2
24499,17917,9
24499,31890,10
24499,35872,3
24499,30199,2
24499,10157,6
24499,10347,2
24499,1103,10
24499,20303,5
24499,27803,4
24499,9051,5
24499,1696,10
24499,17419,2
24499,10574,4
24499,12542,6
24499,35890,6
24499,34774,4
24499,4712,10
24499,32710,6
24499,28130,1
24499,33012,7
24499,30979,6
24499,34620,9
24499,15313,9
24499,10956,8
24499,22459,5
24499,11279,1
24499,27196,7
24499,23690,10
24499,33366,8
24499,981,3
24499,15555,6
24499,37161,10
24499,19041,2
24499,9919,6
24499,35258,7
24499,18482,1
24499,5300,6
24499,19089,4
24499,848,2
24499,21404,3
24499,12986,1
24499,5892,3
24499,27655,3
24499,32060,3
24499,33988,1
24499,4262,7
24499,368,7
24499,3712,4
24499,35468,2
24499,23209,5
24499,23767,7
24499,11573,7
24499,24935,8
24499,9008,7
24499,6827,10
24499,32415,9
24499,73,6
24499,12630,2
1193,28234,3
1193,4036,1
1193,10001,2
48,35665,4
48,10595,2
49,5552,1
49,26597,5
49,10269,10
49,7121,2
49,33671,4
50,19222,5
50,24181,5
51,34304,2
51,25741,1
51,27985,4
51,18163,3
51,33950,9
52,20594,5
52,25427,5
52,5496,9
52,1212,6
52,22321,10
52,24661,1
52,30877,4
52,25285,2
52,33671,4
52,23684,6
52,29215,3
52,5845,6
52,591,2
52,1132,2
52,6094,5
52,5636,1
52,4013,2
52,7435,6
52,2742,8
52,34429,8
52,11991,6
52,8570,9
52,823,6
52,24668,7
52,27803,4
52,30670,3
52,30074,6
52,21607,6
52,3210,3
52,18037,8
52,13112,7
53,28957,3
53,21375,7
22212,6138,5
54,36103,8
55,29827,3
55,5568,9
55,11051,10
57,3255,2
58,14312,3
58,31890,1
58,28964,5
58,18727,9
58,5218,10
58,34638,9
58,23908,7
59,13761,4
60,37077,6
61,6631,5
61,974,1
61,18406,4
61,33643,8
61,30199,8
61,73,8
61,8357,9
61,35773,5
61,25146,10
61,11051,3
61,35008,9
61,1095,7
61,10403,6
61,23664,3
61,33128,5
61,772,3
61,18233,2
61,32030,9
61,31890,6
61,32876,1
61,33799,2
62,30717,2
63,36607,1
29946,33671,3
64,13486,8
65,30733,4
65,31890,5
65,10001,6
66,13448,5
66,31890,1
66,30773,2
66,21831,10
67,11497,5
67,7104,6
67,29440,8
67,36652,7
67,6301,2
67,14023,5
67,26706,1
67,26679,1
67,3329,8
67,29889,8
67,19114,8
67,19253,3
67,36628,1
67,29023,8
67,10001,8
67,27037,10
67,10528,5
67,29997,7
67,19222,3
67,27470,10
67,31695,10
67,10574,10
67,17723,1
67,27803,8
67,32753,10
67,35076,4
67,12575,6
68,30030,7
68,21358,7
68,4459,4
68,30297,4
70,34161,2
71,20812,1
71,11244,8
71,24207,7
72,18731,2
72,32161,3
72,11573,8
72,11055,9
72,1353,3
72,1618,3
6078,2819,6
6078,14766,10
6078,24350,5
74,31838,2
74,5880,4
74,15745,7
74,23139,5
74,29645,6
74,36652,9
75,10247,3
75,36652,5
75,19222,2
75,7211,9
75,21029,2
75,2243,8
75,1089,6
75,17854,8
75,31923,8
75,10080,9
75,18790,3
75,26118,9
75,16701,9
75,36828,10
75,4757,5
75,9766,4
75,5754,7
75,14466,2
6079,33029,6
6079,23589,3
6079,18430,6
6079,5629,5
6079,4847,10
6079,32409,9
6079,18945,7
6079,22715,10
6079,32876,8
77,3115,10
79,33601,4
82,15338,7
82,33385,1
83,26110,9
83,33671,7
83,25858,2
83,5629,6
83,8828,7
83,5858,5
83,2489,7
84,19253,7
84,12699,1
85,11081,3
85,1295,6
85,36648,7
85,33128,7
85,35708,5
18373,28603,7
18373,33029,6
87,28367,8
87,5361,4
87,26585,8
87,22434,10
87,27855,6
87,15820,2
87,32227,5
87,15870,2
87,13638,7
87,36628,6
87,16583,8
87,22881,6
87,23348,1
87,19222,1
87,31170,2
87,15817,2
87,34602,2
87,27803,10
87,24459,5
87,13729,10
87,25704,10
87,6558,2
87,26434,6
87,25477,9
89,27323,3
89,27803,6
89,29563,9
89,33824,10
89,35008,8
90,21351,5
90,24444,10
90,15808,3
90,13411,6
90,13893,10
91,5953,3
91,23110,1
92,16241,9
92,26156,7
92,3177,7
92,12092,6
92,5615,7
92,16854,9
92,36126,5
92,16754,3
92,1955,4
92,5197,9
92,6981,10
92,7827,3
92,25210,6
92,19841,4
92,20173,4
92,13574,2
92,26339,8
92,31515,5
92,9921,1
92,7839,1
92,19222,10
92,13872,9
92,7123,1
92,12115,9
92,25579,3
92,37573,1
92,34032,1
92,31248,1
92,4598,9
92,29439,10
92,1337,2
92,13418,1
92,15313,9
92,12484,8
92,12699,2
92,26666,7
92,28303,5
92,9818,6
92,35579,1
92,10601,3
92,21912,8
92,25256,9
92,13576,8
92,21993,5
92,22881,6
92,37438,10
92,18699,6
92,34217,10
92,36248,4
92,26532,5
92,24568,2
92,27803,6
92,12085,7
92,22449,3
92,141,8
93,31102,6
30931,23271,10
30931,11591,7
30931,4333,3
30931,1139,5
30931,34042,2
30931,19400,8
30931,36310,1
30931,8508,1
30931,27101,10
30931,6149,6
30931,3190,1
30931,13506,7
30931,19728,6
95,29645,6
6081,9355,5
97,1483,9
97,27803,2
97,13638,9
97,22881,3
97,37087,6
97,28885,1
97,18835,4
97,36628,3
97,22321,10
98,30594,6
98,1686,5
98,27373,3
98,26054,5
98,21090,2
98,8668,7
98,31814,2
98,22606,1
98,23845,1
98,15191,10
98,28544,1
98,3218,1
98,16938,7
98,30002,4
98,709,7
98,17446,5
98,2078,5
98,3712,1
98,393,2
98,27803,9
98,17197,7
98,33684,6
98,33546,1
99,36916,8
99,11442,2
99,7995,5
99,37085,1
99,5629,3
99,32812,3
99,10060,2
99,29115,8
99,23261,8
99,31324,6
99,2755,9
99,34603,7
99,8507,3
99,16033,9
99,32639,10
99,23100,4
99,14459,5
99,23519,6
99,338,4
6082,2270,3
6082,28436,8
6082,14815,8
101,29255,9
101,32525,8
101,35212,9
101,6114,8
101,6479,1
101,22642,8
101,33708,6
101,30717,6
101,13169,6
101,11206,4
101,10711,7
101,23228,2
101,31174,4
101,27777,6
101,36681,1
101,34423,7
101,16905,1
101,8912,2
101,1891,6
101,21537,6
101,17652,5
101,18029,9
101,910,9
101,13332,7
101,2270,7
101,6295,6
101,36620,5
101,2273,2
101,7222,5
101,13743,1
101,19534,6
101,13761,5
101,28451,10
101,27860,7
101,9552,8
101,32421,1
101,7156,3
101,33910,7
101,14878,9
101,7183,2
101,32897,2
101,19684,4
101,29620,9
101,27655,3
101,1877,1
101,3542,8
101,32182,9
102,10689,2
102,32124,4
103,23434,7
103,27401,8
103,22125,2
105,14642,10
105,9586,3
105,28427,9
105,20132,1
105,21566,2
105,17580,6
105,24350,4
105,12657,1
105,26265,7
105,968,5
105,21732,7
105,17578,2
105,11038,5
106,25367,9
106,15062,10
106,27803,8
106,15191,5
106,24061,8
108,16385,9
108,27593,1
108,9238,3
108,33152,7
108,24409,1
108,22071,10
108,33485,8
108,31729,5
108,35061,7
108,1948,3
108,25507,9
108,20322,7
108,5673,7
108,11710,5
108,30003,10
108,24473,3
108,32572,3
108,12534,10
108,27803,9
108,12978,7
108,17126,5
108,23817,6
108,15541,2
109,11085,3
109,16954,1
109,24905,6
109,25777,10
110,5188,9
110,15143,10
110,27903,4
110,14021,2
110,12505,1
110,22341,5
111,27106,4
111,23471,4
112,37104,8
113,2521,4
113,2348,7
113,8459,8
113,25783,3
113,25401,7
113,35773,9
113,11793,8
35816,974,1
35816,4128,5
35816,30199,9
35816,35773,5
35816,5647,6
35816,10844,8
35816,33410,3
35816,6628,7
35816,31328,5
35816,12442,6
114,16315,10
114,32134,2
114,23932,1
114,31890,2
114,5547,3
114,30101,5
114,10001,2
115,5629,6
115,14352,2
115,26261,1
115,20100,3
115,31631,10
116,9955,9
116,27037,10
116,17395,4
116,24733,6
116,12209,5
116,3665,4
116,18163,3
116,2993,2
116,7195,2
117,26843,1
117,9667,6
118,24504,5
118,27669,2
118,36101,5
118,12102,8
118,31890,5
118,19765,7
119,20731,8
119,34316,7
119,21300,2
119,4275,8
119,35773,4
119,10403,10
119,24133,2
119,13013,3
119,30417,8
119,4030,10
119,31509,7
119,9051,5
119,16119,1
119,7195,4
119,22618,5
119,25398,10
119,1085,4
119,36940,5
119,4430,8
119,19222,2
119,7979,2
119,22442,6
119,29199,4
119,12570,6
119,6571,5
119,10438,4
119,32346,8
119,23527,5
119,28890,9
119,36173,4
119,23838,5
119,25752,4
119,14227,9
119,19936,9
119,8440,10
119,29319,5
119,19096,9
119,10450,4
119,23478,9
119,29055,3
119,28755,3
119,13056,6
119,13058,5
119,20468,10
119,23112,7
119,35822,3
119,2328,10
119,30757,6
119,16080,3
119,13790,2
119,2806,9
119,33054,5
119,6031,6
119,29075,2
119,24743,7
119,18562,10
119,35008,9
119,9301,5
119,14670,6
119,23283,10
119,28777,3
119,13653,2
119,36819,6
119,21081,2
119,14228,9
119,9023,6
119,5754,8
119,34402,6
119,31170,7
119,9447,5
119,35968,3
119,31880,7
119,2096,2
119,7770,1
119,21547,1
119,31890,5
119,31829,6
119,4793,10
119,6631,8
119,36578,4
119,7339,6
119,19012,6
119,4370,2
119,31764,9
119,21664,1
119,33018,3
119,5080,1
119,3537,10
119,19351,4
119,27029,10
119,33193,9
119,10194,6
119,255,6
119,19153,2
119,6599,9
119,15657,8
119,2410,7
119,37042,5
119,27038,1
119,12885,1
119,2718,6
119,26958,1
119,5224,6
119,21406,1
119,22282,4
119,32411,4
119,6945,7
119,18558,8
119,26901,7
119,8518,6
119,2281,10
119,5629,9
119,16578,5
119,34861,1
119,27051,6
119,31115,5
119,31197,1
119,5879,9
119,23050,10
119,26463,4
119,22881,1
119,5366,4
119,11531,4
119,34785,9
119,35601,2
119,23798,4
119,18043,8
119,30483,4
119,32100,8
119,27803,9
119,34399,10
119,33222,7
119,31725,2
119,22875,8
119,73,7
120,23589,9
120,27072,10
120,9553,6
120,8225,1
120,2164,6
120,29421,3
120,22321,9
120,22329,4
120,20812,2
120,9455,3
120,25102,10
120,937,2
120,31890,3
120,3131,7
120,11018,8
120,17787,4
120,26110,5
120,8946,1
120,13789,9
120,36652,4
120,27803,10
120,34298,3
120,5943,7
120,18035,6
120,33029,1
121,36339,10
121,26699,10
121,5629,2
122,17617,9
122,35486,5
122,13024,6
124,6295,10
124,5629,9
124,16680,2
124,5210,10
124,21425,2
124,494,7
124,27803,8
124,29741,9
124,31345,10
124,18163,1
124,8141,2
124,6307,6
125,7037,6
125,17335,2
125,7622,4
125,25291,6
125,27803,2
125,10081,2
125,34536,7
125,35335,4
125,17722,7
125,28288,1
125,33970,8
125,27048,4
125,32649,1
125,10407,3
125,5013,1
125,5300,10
125,28005,8
126,35417,3
126,23733,9
126,14954,3
126,35865,5
126,31354,1
126,16639,8
127,22898,1
127,910,2
128,10397,2
129,16475,1
129,8357,9
129,8093,7
129,29589,1
129,3658,8
129,4350,4
129,20024,6
129,24252,4
129,34456,8
129,37161,1
129,10523,5
129,27803,3
129,1619,9
130,30881,5
130,31890,10
130,561,1
130,15990,2
130,32165,10
131,22504,3
131,7607,4
131,34355,6
131,34696,8
131,26568,4
131,34935,8
131,23491,1
131,31373,5
131,11227,3
131,23591,3
131,19351,1
131,9992,5
131,30360,6
131,19605,1
131,15074,8
131,27951,5
131,22832,7
131,1316,5
131,27803,9
131,14670,4
131,35762,5
131,13553,3
131,1821,4
131,20860,6
131,18163,5
131,15750,6
131,35008,6
30936,11129,2
30936,1853,2
30936,8245,8
34227,31126,1
34227,21142,7
134,35773,3
134,21901,10
134,27803,1
134,33303,7
134,4942,7
134,7394,7
134,10432,1
134,4569,2
134,6421,7
134,14242,1
134,25477,2
134,25907,9
134,35241,3
134,9006,3
134,19656,4
134,22503,10
134,36628,3
134,33029,4
135,26409,6
135,30047,2
135,15861,5
135,18163,1
135,31890,6
135,10403,3
136,8637,3
136,23430,9
136,27424,3
32362,35088,9
32362,9166,5
32362,31247,3
32362,14063,10
32362,31064,1
32362,16392,8
32362,32600,9
32362,26105,3
32362,24735,2
32362,9040,9
32362,1811,8
32362,32206,4
32362,33848,2
32362,4001,8
32362,3160,9
32362,31785,6
32362,26223,5
32362,23617,4
32362,28465,10
32362,19752,8
32362,13995,7
32362,26570,2
32362,1808,6
32362,18682,5
138,14954,2
138,6137,1
26996,1789,2
139,2237,1
139,19217,8
139,27250,9
139,9428,10
139,10840,6
139,30002,7
139,17084,5
139,35590,9
139,23013,7
139,27040,6
140,5194,5
140,16336,10
140,2683,4
140,19483,7
140,8716,2
140,36584,10
140,27196,9
140,6086,6
140,25725,4
140,33138,6
140,28940,4
140,35734,10
140,557,10
140,24040,4
140,5506,7
140,23400,6
140,13028,7
140,15814,1
140,6134,6
140,4855,3
140,37471,1
140,9506,9
140,13983,3
140,3336,3
140,30002,5
140,27803,1
140,11010,9
140,29886,1
140,33995,9
140,6716,1
140,3210,4
140,5907,5
141,7123,3
141,18786,9
141,34992,1
141,34074,8
141,12115,3
141,12699,10
141,18866,2
141,6000,3
141,4674,9
141,33489,6
141,9818,3
141,37471,3
141,31890,10
141,9775,1
141,31248,10
141,6997,8
142,1726,7
142,19300,9
142,17649,7
143,3624,4
143,9051,8
143,2315,1
143,12509,2
143,3658,6
143,26343,7
143,2590,5
145,11244,3
145,11081,8
145,22389,7
145,25249,10
146,22137,9
146,23534,5
146,8880,10
146,37682,6
147,31890,3
147,21851,1
148,26499,4
148,19712,4
148,20548,9
149,18053,9
149,9834,6
150,21411,4
150,974,7
150,5231,2
150,30762,7
150,11051,6
150,3027,1
150,4757,10
150,5800,2
150,32098,7
151,32729,8
151,22888,6
152,28970,1
152,4016,4
152,35660,1
153,31890,1
154,36909,5
154,35213,8
154,6954,6
155,14954,6
155,37134,9
156,6631,8
156,7710,3
156,32936,4
156,31917,9
156,30199,8
156,26007,5
156,28957,7
156,17342,5
156,3677,5
156,25844,10
156,33366,10
156,5199,9
156,26734,5
156,33643,4
156,15333,4
156,35008,7
157,22836,4
157,35388,3
157,30468,3
157,18850,3
157,35926,10
157,15394,6
157,34840,10
157,31890,4
157,13910,6
158,16498,7
158,5673,8
159,13421,10
159,9520,2
159,9721,3
159,35829,6
159,2796,9
159,1877,4
159,2614,6
159,16524,7
159,7195,8
159,29023,5
159,25441,1
159,19675,6
159,25143,7
159,19222,2
159,19333,8
159,20049,4
159,12894,2
159,30724,7
159,31219,10
159,32914,4
159,35158,6
159,37578,10
159,8581,10
159,6871,9
159,7890,10
159,12336,1
159,22932,1
159,13833,10
159,20193,1
159,28434,5
159,34046,9
159,34124,2
159,19951,10
159,25477,4
159,298,4
159,13638,6
159,28077,5
159,33283,6
159,2601,7
159,2948,4
159,15669,3
159,17677,2
159,32509,10
159,2810,10
159,8931,6
159,5319,6
159,24161,9
159,4948,5
159,2084,5
159,28474,5
159,24718,5
159,11877,4
159,34075,5
159,35211,3
159,35698,7
159,23453,4
159,28944,9
159,30650,3
159,21318,3
159,8903,8
159,19981,10
159,27631,3
159,3416,4
159,29656,3
159,16042,10
159,27803,4
159,7775,4
159,24369,5
159,24431,7
159,31131,4
159,28603,8
159,9042,4
159,11537,9
159,13413,9
159,12407,5
159,260,2
159,1686,8
159,16567,3
159,12963,2
159,11394,8
159,32559,9
159,15321,4
159,3293,6
159,29598,4
159,31192,5
159,37522,5
159,23649,4
159,22881,9
159,16021,1
159,1418,1
159,11182,7
159,10179,4
159,18785,4
159,18491,4
159,17010,5
159,26918,3
159,232,1
159,6183,10
159,16166,8
159,33678,7
159,30549,2
159,31802,1
159,2729,3
160,21754,5
26579,6295,8
26579,16101,10
26579,29391,5
26579,4609,1
26579,29115,6
26579,22545,9
26579,31713,9
26579,6307,4
162,29655,1
162,6957,5
162,6729,8
162,37471,7
162,11288,2
162,13751,6
163,26635,1
163,15520,10
164,27803,8
164,11010,4
164,5751,5
164,17022,7
164,33057,1
164,26240,6
164,5817,6
164,18254,7
165,20380,3
165,12356,9
167,14796,7
167,10001,7
168,25630,9
168,7104,1
168,17850,4
168,26662,4
168,29589,6
168,29421,2
168,25249,8
168,16390,7
168,19619,6
168,12650,4
168,21840,1
168,31890,9
168,18663,10
168,30465,1
168,18263,9
168,31520,2
168,31695,5
168,22389,8
168,10638,1
168,9819,1
168,26881,2
168,37350,1
168,29082,10
168,12681,2
168,2376,4
168,24207,10
168,17600,5
169,31126,6
170,32580,9
35714,20095,9
35714,35008,5
172,36771,3
173,10427,7
173,13303,10
173,18163,6
173,3374,7
173,14954,3
174,35773,5
174,10323,2
174,27719,7
174,6886,9
174,5362,5
174,4426,10
174,33469,1
175,19063,4
175,7710,7
175,31917,5
175,19096,8
175,73,3
175,21203,9
175,15591,6
175,27824,6
175,14242,6
175,24181,6
175,16119,9
175,7302,10
175,33029,6
175,2328,2
175,19080,10
175,30199,7
175,19222,7
175,29193,6
175,35773,1
175,5231,7
175,9051,3
